LOG_AR_Z_(1),LOG_AR_Z_(2),LOG_AR_Z_(3),LOG_AR_Z_(4),LOG_mu_(Z),LOG_loglik_Z,LOG_logpost_Z,LOG_MA_Z,LOG_measerr_scale_Z,LOG_sigma_Z,LOG_VAR_Z,LOG_L_UV,L_5100,L_3000,L_H_beta,MG_II,0II_5007,OIII_4959
-0.278399606746558,-0.136984015007706,-1.72968991501564,-3.74035688923159,1.29020425795785,1.91571354483554,1.91571354483554,-38.7082283899211,0.039707868838543,-4.90472758341039,-2.26409144842337,45.2810333672477,44.23784,44.89960,42.34346,43.17620,42.36641,41.51476
-0.216737071873529,-0.735854953740741,-2.63015411832192,-5.23155083417768,1.28465147737917,2.01242532381171,2.01242532381171,-41.9556182613655,-0.02765030447443,-4.60379321694466,-2.67896894590698,43.9036325160842,44.59427,45.16364,42.67943,43.34918,41.82378,41.74407
-0.128367009300614,-0.581090403494658,-2.23040032198096,-4.65160370807202,1.2982223145498,1.89844600665638,1.89844600665638,-0.422249411259397,0.115356708497086,-4.47133886728839,-1.9782620610752,45.212187604404,44.80879,45.38134,42.52063,42.99591,41.53349,41.82133
-0.583064418285285,-0.075774396422384,-1.48213136424016,-2.22532423157381,1.29178192697204,1.73786840949613,1.73786840949613,-23.9113461122554,0.093272697123976,-4.70061425386707,-2.04982011522224,45.1205739312058,44.75154,44.71793,42.55448,42.67819,42.01386,40.68333
-0.192518530188514,-0.660875515879045,-2.57773917779526,-5.10530948866872,1.26481517768075,2.04790763908302,2.04790763908302,-21.4182766485121,0.031902645800667,-5.94092488601808,-2.37559696203401,45.0043213737826,44.08426,44.52579,42.22238,42.87405,41.86658,40.86122
-0.574623249695203,-0.526896308503841,-2.55074311965308,-4.64770146556093,1.28979432942388,1.88087714091246,1.88087714091246,-20.3695790388598,0.045775026827148,-4.92178045496754,-2.03481611878433,44.8337843746565,44.34647,44.77300,42.53414,42.82767,41.64106,42.45178
-0.41814315476347,-0.416469787518761,-2.02810001207661,-4.08724179503305,1.30105861857277,1.71606294343684,1.71606294343684,10.8742273396065,0.116039166360687,-12.7038998356332,-2.13286207806557,44.1986570869544,44.41080,44.90015,42.31086,43.02815,42.85326,40.90548
-0.287918302913553,0.002278836004426,-1.67936338524238,-3.77434395400889,1.28837545802167,1.92138023073549,1.92138023073549,-39.4387826225612,0.003638839482022,-4.84916347743365,-2.18245177045872,44.6711728427151,44.44258,44.95125,42.33134,43.10245,41.57529,42.26538
-0.284865651760613,-0.905417339459722,-2.85089055901077,-5.34519344079364,1.28143720834578,1.99609724690752,1.99609724690752,-34.1599550291015,0.102712257260301,-3.72410269537148,-1.95693407114321,44.828015064224,44.48394,44.86517,42.64806,42.22104,"42.74552

",42.12025
-0.103969470277035,-0.409184270562992,-1.79311148512661,-4.3315371477364,1.25347280817536,2.02635318716493,2.02635318716493,-8.33344659350112,0.003480863405512,-4.79579622427163,-1.79777999312253,44.0755469613925,45.03598,44.04390,43.01677,42.48675,41.89148,41.94719
-0.274914315835445,-0.444101477721909,-2.12920849445025,-4.1235582781333,1.29249916124817,1.77581688177744,1.77581688177744,0.596211533638993,0.042801404934905,-6.00455834916373,-1.70305874520889,44.9268567089497,44.61065,44.63855,42.68640,42.92635,42.35133,41.81223
-0.129093868926486,0.251039761473971,-0.925538073403187,-2.40668573931081,1.29457623354148,1.85858564527455,1.85858564527455,-43.4471376898278,0.060288980096502,-4.47219382753261,-1.77186016731349,45.3074960379132,44.70652,44.54728,43.10906,42.99379,42.24738,41.59778
-0.182835044169693,-0.656717211074455,-2.52003595150204,-5.06397821657361,1.27767599566919,1.99043284150502,1.99043284150502,-30.4918810779958,0.082012480751395,-4.18480508766587,-2.60501100752151,44.3541084391474,44.83296,44.77257,42.94242,43.10417,42.12112,40.75320
-0.325247397280917,-0.610655883962542,-2.45029610663679,-4.94918531128807,1.2913222712672,1.77197935174918,1.77197935174918,-21.3457511983438,0.024920992944257,-4.45411913075142,-1.66384651193855,44.9698816437465,44.32271,45.09934,42.95855,43.11582,41.32674,41.60521
-0.687227841024716,-0.963539987939542,-2.50217308024596,-4.71726713454165,1.21045353976391,2.12742652690815,2.12742652690815,-23.1141034037595,0.027467069002858,-3.59061698606779,-1.27791455024103,45.2966651902615,44.84746,45.06645,42.99467,43.09889,42.10446,41.95696
-0.025731439503271,-0.209521397910891,-1.61847407834223,-3.97337837758682,1.29550737371483,1.74554332264464,1.74554332264464,-13.9194881978446,0.056616163620271,-5.21762449900398,-1.82043239611305,45.6857417386023,44.66365,44.86206,42.96763,43.71762,42.44759,41.90367
-0.280035394931308,-0.798258845753739,-2.7143737202264,-5.10199967541174,1.27454741744969,2.00285539317492,2.00285539317492,-30.0684733645272,-0.01981680622709,-5.00018408657235,-1.45499577788917,44.4683473304122,44.76287,45.78051,42.07823,43.36264,42.41232,41.83543
-0.40133630555604,-1.02306180863076,-3.02451779131177,-5.52593054549879,1.29065817326201,1.99832783782408,1.99832783782408,-44.4743215389249,0.119133054409056,-0.930197200841813,-1.97199573824355,44.5378190950733,45.10199,44.68850,42.26986,43.46540,42.42352,42.34942
0.749610910725742,1.96479335540406,1.17956266379825,-1.23484035824337,1.25150035171017,2.45059589088918,2.45059589088918,-28.7465862608241,-0.058314141918425,-5.0263413344038,-1.65669013112625,44.860338006571,44.64622,45.12138,42.46464,43.07342,42.75009,42.26263
-0.351349755985766,-0.992167356406837,-3.11561426148441,-5.80749518346622,1.28555349714337,2.07969523393387,2.07969523393387,-28.992555716861,-0.00492155426897,-3.21977898083583,-2.09856560178418,45.2013971243204,44.87745,44.82848,42.82392,43.31099,42.49940,41.70028
-0.10059343742458,-0.005686577241637,-1.2310452192551,-3.13338240631681,1.28917483802742,1.94799279251734,1.94799279251734,-33.8019810594313,0.053171037824539,-3.98844170637311,-1.41821631368204,45.5237464668116,44.09679,45.09556,42.88789,42.89897,41.63015,41.54967
-0.150308386283292,-0.440123728619481,-2.18580113699985,-4.74361512857935,1.28279648390088,1.96233640535864,1.96233640535864,-36.6387809132272,0.09422410091327,-4.50913445906158,-1.95114490953335,45.0755469613925,44.27269,44.48811,42.22354,43.47677,42.17727,42.27398
-0.161839899076642,-0.723381707950425,-2.52715015159621,-5.0399093658501,1.27083364512096,2.01823421226711,2.01823421226711,-22.6539168852909,-0.002343736953061,-3.60752796441067,-1.32674930085955,44.1818435879448,44.44430,45.38660,42.74993,43.09807,42.71115,41.72772
-0.093935203407288,-0.281347805214531,-1.66208825206427,-3.92528561258369,1.2945278889504,1.82757371197911,1.82757371197911,-16.2824408512704,0.014272785436476,-2.76750807645793,-1.68779942714488,45.9647309210536,44.93558,44.78246,42.63238,43.30349,42.28624,42.22803
0.123542318067015,0.151437786532396,-0.984197854099061,-2.91534618290592,1.29445891594071,1.77003200832249,1.77003200832249,-23.2823767818318,-0.036330526013316,-4.38958512687289,-1.62757775039036,45.1673173347482,44.09816,44.95779,43.42872,43.27955,42.75240,41.29200
-0.290439880761517,-0.795271607737041,-2.77319444433757,-5.37655713752154,1.28929438846382,1.93808724145208,1.93808724145208,-31.0209330370293,0.041132676293848,-3.94635303273649,-1.44671861181973,44.3856062735983,44.33125,44.90453,43.11371,43.02225,41.54856,41.82570
-0.072634056143367,-0.322008699627972,-1.94696166628659,-4.47575550129606,1.28107159699261,2.02935418984218,2.02935418984218,-27.3722743764799,0.098888487889129,-3.30254318645372,-0.951420477453923,45.6009728956867,44.44104,45.34227,43.12829,43.17504,42.34606,41.51603
-0.012216279940272,0.015338960258569,-1.19642836070278,-3.12277643152539,1.29390761466925,1.83840961135533,1.83840961135533,-28.8475322289241,-0.000622461489065,-4.26675218112074,-1.785992961028,46.1271047983648,44.33125,45.01199,42.77936,42.10240,42.01922,42.73611
-0.128753067277736,-0.526158070023815,-2.29565291944365,-4.69774272116344,1.28452883476498,1.8010629451735,1.8010629451735,-39.7035243677,0.053436604107691,-4.63243560309642,-2.45702920967492,44.3502480183342,44.44104,44.20388,43.46437,42.55260,43.19707,41.45944
-0.103210459469145,-0.430382815342061,-2.06711503593492,-4.4519316315626,1.26262017976856,1.92096938665121,1.92096938665121,-57.9445383779827,0.046909553497815,-3.55387907356679,-1.68657319229677,45.2624510897304,44.88637,44.42333,42.66776,43.10894,42.01806,41.37077
-0.043314794353951,-0.187853277717075,-1.52073386828002,-3.99887289300792,1.29352137095361,2.04786000628127,2.04786000628127,-12.3841951508021,0.040123154317897,-5.0670030548225,-2.39901497703665,45.2624510897304,44.30239,44.70367,43.06504,43.42597,41.72686,41.47399
-0.194128188732978,-0.257853058082807,-1.61889234037361,-3.73284020410744,1.27983918032615,1.8862961971111,1.8862961971111,-26.9987222965665,0.007317786272415,-3.85154636422078,-1.92446963528019,45.1958996524092,44.22117,45.16175,42.62014,42.34814,41.23371,41.72148
-0.025236027902765,-0.214430800912002,-1.74598310164443,-4.14193304290615,1.28474825928483,2.31574677050909,2.31574677050909,-15.0702270002598,0.103717973151501,-4.76126681686613,-2.35428307694565,45.5403294747909,44.76188,44.19785,42.65596,42.67153,41.78927,41.44395
-0.098065535385519,0.248669082964207,-0.963167261367521,-2.38808821568022,1.28290689837319,1.89404422277607,1.89404422277607,-27.7154616521166,0.065165933555634,-4.25784502389549,-2.08959113649137,44.6954816764902,45.09383,44.47436,42.77973,43.02249,42.62721,42.11013
-0.18014237901423,-0.477385300513256,-2.13335217613682,-4.47575410168562,1.27334399404537,1.90293784137577,1.90293784137577,-22.8379550489266,0.026213041257715,-4.47672513959006,-2.47244262995097,44.4608978427566,44.44021,44.48945,43.13841,42.99758,41.27474,41.75123
-0.364714502185058,-0.643418000830094,-2.57177129706047,-5.18753976260147,1.29436274050084,1.95315390031585,1.95315390031585,-22.2784265333891,0.050150909598467,-4.2075278557283,-2.03023908025114,45.2455126678141,44.54921,45.16544,43.29014,42.79588,41.97106,41.68625
-0.32161499847265,-0.667951756304723,-2.18226352082068,-4.24055281990441,1.29333312672705,1.75477671956342,1.75477671956342,-37.4493358093296,0.076498090348016,-3.57843310889651,-1.48465603780233,45.0718820073061,44.65970,44.73836,42.56854,42.95531,42.12706,42.28107
-0.11657124147974,-0.528421345526918,-1.33137380387921,-3.444149547737,1.2903619431102,1.83237216432695,1.83237216432695,-30.6948806591426,0.070885072897783,-4.18457772483854,-1.67813565987259,44.2600713879851,44.79900,44.70017,42.33321,42.97747,42.08910,40.65519
-0.067527002786816,-0.527236294976715,-2.30956936492504,-4.91362566215617,1.29551937517155,1.75944270485764,1.75944270485764,-32.9973797545268,0.053590668880955,-4.13417006477184,-1.96139742752373,44.7450747915821,44.18964,44.99169,42.37821,43.37527,,41.50676
-0.118784848600691,-0.460690725782847,-2.06229729910116,-4.45019012676974,1.28681742898611,1.80615354009212,1.80615354009212,-32.7114046300084,0.036574737495345,-4.41256514036589,-1.4766794438612,44.9580858485211,44.25669,45.37277,41.91246,43.20201,,41.59405
-0.396393823683734,-0.733075240248638,-2.42442086580405,-4.85226424171437,1.29192887852616,1.91083977893482,1.91083977893482,-28.7020357643201,0.025319161884052,-4.30944599042715,-1.74135380885505,44.7355988996982,44.35819,44.99354,42.10484,42.73059,,41.85345
-0.346097184686052,-0.748220610992049,-2.43950887530237,-4.98872575699359,1.29883015862209,1.75885107383493,1.75885107383493,-35.9598091662767,-0.02174752278657,-3.68620725039185,-1.82336823152884,44.9339931638312,44.91202,44.65862,42.66324,43.06928,,
-0.183934376816042,-0.2339121069715,-1.82715352303983,-4.09975819349439,1.30089796318704,1.82654516629905,1.82654516629905,13.9222151060174,0.058331125999302,-15.7451335384702,-1.37201402018167,44.7664128471124,45.05713,44.56841,42.58026,42.78089,,
-0.189292480220921,-0.189292480220921,-0.69147426719185,-1.79448169519143,1.25957579028025,1.76079828930708,1.76079828930708,-28.005766878474,0.135353578119962,-2.53391078638779,-1.58110501551445,45.3159703454569,44.56043,44.65633,42.28675,42.88707,,
0.144388183915252,-0.581090403494658,-0.535725119878038,-2.76339375661135,1.29855115137743,2.00725905037211,2.00725905037211,-20.5396157501316,0.046719388684471,-4.57427037013039,-2.59160652270018,45.1492191126554,44.78145,44.59963,42.41024,43.05763,,
-0.223227845274947,-0.075774396422384,-2.85158516786745,-5.56407045068854,1.25440651904759,1.56658623398093,1.56658623398093,-48.2661650768326,0.077514976944686,-5.22750366027527,-2.05888107631186,44.5289167002777,44.77507,44.73006,42.71884,42.56775,,
-0.328929771918926,-0.660875515879045,-3.16029639073886,-5.8724378112714,1.27247560525619,2.08146175267282,2.08146175267282,-45.3580547129601,0.030301962883853,-4.72049291426441,-1.03552205098711,44.9561684304754,44.36424,44.47789,42.63816,42.90808,,
-0.106380529052655,0.002278836004426,-2.7595537650193,-5.41780559474289,1.30140818803078,2.03494499728894,2.03494499728894,-12.7471906948299,0.011627485966243,-4.37324785251486,-1.71499626918983,43.1205739312058,44.17580,45.01247,42.27794,42.80545,,
-0.300197409085538,-0.905417339459722,-2.01065989311189,-4.00407456827061,1.28743516034484,1.76144105137359,1.76144105137359,-1.82660318423512,0.042939829484708,-6.76297344222413,-1.59699146341085,44.4608978427566,44.40151,44.55196,42.67026,43.32544,,
-0.141391903511804,-0.409184270562992,-1.0898951476133,-2.62170308580745,,1.92041945567295,1.92041945567295,,,,-1.61896757003,44.8208579894397,44.20654,44.98618,42.11144,42.78329,,
,0.251039761473971,,,,,,,,,-3.0106459401741,44.6618126855373,44.59746,45.06799,,42.81910,,
,-0.656717211074455,,,,,,,,,,44.4361626470408,44.17015,44.86777,,43.24706,,
,-0.610655883962542,,,,,,,,,,45.0043213737826,44.31297,44.71317,,43.23054,,
,-0.963539987939542,,,,,,,,,,45.3424226808222,44.52867,44.93590,,42.79880,,
,-0.209521397910891,,,,,,,,,,44.6253124509617,44.68251,44.57434,,43.06437,,
,-0.798258845753739,,,,,,,,,,43.7671558660822,,44.45962,,42.75987,,
,-1.02306180863076,,,,,,,,,,44.7134905430939,,45.73744,,42.79383,,
,1.96479335540406,,,,,,,,,,45.5327543789925,,44.28572,,43.66837,,
,-0.992167356406837,,,,,,,,,,45.0293837776852,,0.01334,,42.68648,,
,0.251430165864754,,,,,,,,,,45.170261715395,,44.39641,,42.38523,,
,-0.820355941784531,,,,,,,,,,44.5024271199844,,44.43794,,42.91559,,
,-1.00358884356661,,,,,,,,,,44.9503648543761,,44.40271,,43.06190,,
,-0.786487959860133,,,,,,,,,,44.5390760987928,,44.66232,,,,
,-0.387880772428973,,,,,,,,,,44.9547247909791,,,,,,
,0.176293388851549,,,,,,,,,,44.8142475957319,,,,,,
,,,,,,,,,,,45.0086001717619,,,,,,
,,,,,,,,,,,44.4927603890268,,,,,,
