LOG_AR_G_(1),LOG_AR_G_(2),LOG_AR_G_(3),LOG_AR_G_(4),Log_MU_G,LOG_loglik_G,LOG_logpost_G,LOG_MA_G,LOG_measerr_scale_G,LOG_sigma_G,LOG_VAR_G,LOG_L_UV,L_5100,L_3000,L_H_beta,MG_II,0II_5007,OIII_4959
-0.166005748845263,-0.599351981032606,-2.12753100799476,-3.43111288653236,1.29861244036508,2.07109374295607,2.22126973165121,-19.0996171516427,0.010891341409734,-4.09985774753252,-1.97690981302822,45.170261715395,44.13888,45.31695,42.20292,42.59487,41.99311,41.90872
-0.255841033995499,0.577587328582842,0.255452785952436,-4.66559329999072,1.24247168128513,2.22126973165121,1.96172443050252,-40.172826226569,-0.010828868581446,-1.9646858447135,-2.02394429274765,45.0492180226702,44.97359,44.42739,44.17511,42.63465,41.82681,41.46316
0.052287648620085,-0.525406625200238,-2.48586603755424,-2.5705963961051,1.30390001730974,1.96172443050252,2.0839589369117,0.757735604819255,0.120496765675073,-5.95504516343852,-1.56146142055353,44.9703468762301,44.90593,44.67777,42.71012,42.81970,42.10764,42.01054
0.226279525903196,-0.026836138339322,-1.52193078641995,-2.22946561659279,1.29347108581012,2.0839589369117,2.05775974393905,-16.0131079869995,0.068475837673538,-3.45309968735872,-1.66587860168663,44.8438554226232,45.67979,44.66881,42.68983,42.33877,42.00149,41.62996
0.802536565272476,0.571605675276836,0.620610084324981,-2.05857023014326,1.30553911241113,2.05775974393905,1.05704471984095,-26.8987939416409,0.037299726316211,-3.55759387716002,-1.49334993753936,44.6138418218761,44.45743,43.97203,42.50119,43.42820,41.47306,41.89955
-0.224029974328152,1.55155805113349,1.80828535431038,-5.03373615374465,1.29812321394855,1.05704471984095,1.94535389165679,6.44940503558979,0.015092217152767,-1.80532256349236,-0.951211925026158,45.6222140229663,44.54183,45.32038,42.85803,42.99291,42.42153,41.72696
0.47983996717749,-0.382293937257857,-2.04058643150661,-4.1269230614743,1.30858437541312,1.94535389165679,2.14902248735684,-22.7848126128966,0.066863473910695,-1.91355234505527,-1.45658280238643,44.4487063199051,44.59501,44.90722,43.04988,43.95267,42.32945,41.63567
0.199361453080707,0.164608619416548,0.470254625205946,-3.68099026336914,1.25783435578502,2.14902248735684,2.08242859463365,-23.0678434558219,0.018351262492781,-1.48630851225263,-2.06541245312605,45.4668676203541,44.69004,46.03777,42.98457,43.00252,41.22119,41.03894
0.108494688538076,0.885980422534503,0.370656514337184,-3.29054712128357,1.29642327895194,2.08242859463365,2.12965194728633,-26.259775396653,0.027395497749658,-3.23935904139491,-1.24484220248295,44.9041743682842,44.78482,44.68607,42.53414,42.81552,41.89582,41.86565
-0.480159273899132,0.094493955345845,-1.05190289570912,-4.65772440707762,1.29930448095331,2.12965194728633,2.0677270038297,-44.2267098934396,-0.030181115771294,-2.07886069947364,-1.89172723404559,44.8481891169914,45.22008,44.85840,42.60624,42.91650,41.85748,41.63610
-0.156272049091897,-1.471935315133,-2.55542599238305,-3.53954056880872,1.29434874521167,2.0677270038297,2.11671768139903,-27.4198964677226,0.13576941014439,-4.09985774753252,-1.94235549954927,44.7291647896928,44.67030,44.66664,42.71966,42.88055,42.92163,40.86044
0.291069508421273,0.220009334520982,-0.241266338520511,-4.6138214915591,1.29916270161492,2.11671768139903,2.13042476095703,-3.78921290182426,0.005748500519216,-1.9646858447135,-1.93502118609594,45.2810333672477,44.23784,44.89960,42.34346,43.17620,42.36641,41.51476
0.151343858554023,0.091018428433087,0.371957106297011,-2.8739467571704,1.29743453114442,2.13042476095703,2.05802920477177,-44.8560158796747,0.004788434022658,-5.95504516343852,-1.97583268493063,43.9036325160842,44.59427,45.16364,42.67943,43.34918,41.82378,41.74407
-0.082430315568667,0.523500823127908,0.354256971121226,-2.64401823056253,1.30544304001559,2.05802920477177,2.2105148519053,-45.0373169525761,0.024794123697785,-3.45309968735872,-1.78016752709055,45.212187604404,44.80879,45.38134,42.52063,42.99591,41.53349,41.82133
-0.141599985357906,-0.820913416652368,-2.52583194331196,-3.1744460041274,1.2710545063366,2.2105148519053,2.0278089284257,-29.1317939816583,0.063613297187075,-1.2086077573649,-1.87180741938128,45.1205739312058,44.75154,44.71793,42.55448,42.67819,42.01386,40.68333
-0.079035078084431,-0.253439476805019,-1.83725078905097,-4.93932188551181,1.30069743313166,2.0278089284257,2.03717793596441,13.9983178890748,0.031433939792398,-5.18668986301539,-2.15319840247289,45.0043213737826,44.08426,44.52579,42.22238,42.87405,41.86658,40.86122
-0.849979064169285,-0.40798130372605,-1.49184680297815,-2.07927715979263,1.30451990647834,2.03717793596441,2.07592232249184,-25.9663348022835,-0.002788617347313,-4.07027634729297,-1.78432245122369,44.8337843746565,44.34647,44.77300,42.53414,42.82767,41.64106,42.45178
-0.542041482005422,-0.554902215872325,-1.26141268140401,-4.70492902162266,1.29533350100472,2.07592232249184,2.06466813805335,24.7254027984936,0.030019700673478,-1.69722185309546,-2.06183396021517,44.1986570869544,44.41080,44.90015,42.31086,43.02815,42.85326,40.90548
-0.362485429778708,0.134893321389259,-2.11447650117438,-4.3758462544845,1.29361102273489,2.06466813805335,2.14886015259253,-36.3397005797395,0.042418420909254,-1.33986547971064,-1.23838956059402,44.6711728427151,44.44258,44.95125,42.33134,43.10245,41.57529,42.26538
-0.347804996146358,-0.661232227097604,-0.906858744588421,-4.11505548545868,1.26286375726304,2.14886015259253,2.07166775427694,-15.2918314228496,0.034923883158193,-3.0248762761913,-1.66355289988966,44.828015064224,44.48394,44.86517,42.64806,42.22104,"42.74552

",42.12025
0.037718173365545,0.062723920388233,-2.28254104743641,1.17163549317773,1.29761465013555,2.07166775427694,2.06530772714851,-16.0502935724265,-0.024387616330399,-4.64811041118613,-1.31868109338801,44.0755469613925,45.03598,44.04390,43.01677,42.48675,41.89148,41.94719
-0.058707257391142,0.246963120277742,-0.803761197593778,-3.99012639181571,1.30848794774136,2.06530772714851,2.04715544816509,-23.8249215379985,0.07898736968571,-2.2133836370692,-1.91659705966548,44.9268567089497,44.61065,44.63855,42.68640,42.92635,42.35133,41.81223
-0.209961510195226,0.224472984564332,-0.051417960839827,-5.62212158380293,1.28169165669853,2.04715544816509,2.04216445235356,-12.6990821430856,0.038354395682792,-1.78761265984217,-1.59437126894656,45.3074960379132,44.70652,44.54728,43.10906,42.99379,42.24738,41.59778
-0.299788993831385,-0.785594532123116,-0.706245953606314,-4.40313161593056,1.29301319683979,2.04216445235356,2.06056710830818,-23.3476406738573,0.106422613732181,-1.5764718231599,-1.23211953081571,44.3541084391474,44.83296,44.77257,42.94242,43.10417,42.12112,40.75320
0.193439641569653,0.997738538206522,-2.43303577323439,-2.83408682370441,1.28211787396712,2.06056710830818,2.08812336209749,-32.8408557602259,0.074256257839895,-4.528375539758,-1.434952297796,44.9698816437465,44.32271,45.09934,42.95855,43.11582,41.32674,41.60521
-0.127410740268744,-0.378458366755792,0.448044797035159,-4.69374187195675,1.23497811925975,2.08812336209749,2.08035694514254,-26.7385473444082,0.033953433389072,-16.1529332062711,-1.35330225658098,45.2966651902615,44.84746,45.06645,42.99467,43.09889,42.10446,41.95696
-0.741176564770913,-0.676611603582465,-2.17249949294971,-3.77433644500136,1.30146136612009,2.08035694514254,2.17268016602907,-33.2808595991436,0.093401828666531,-3.32335868585424,-1.10130245398338,45.6857417386023,44.66365,44.86206,42.96763,43.71762,42.44759,41.90367
-0.172466992683558,-0.052930735836703,-2.21026093975035,-3.95663290962572,1.28481083227556,2.17268016602907,2.11469455170827,-25.886298034428,0.058241234268084,-26.3917960156293,-1.6689884804619,44.4683473304122,44.76287,45.78051,42.07823,43.36264,42.41232,41.83543
1.29095458386731,2.88738886990402,-1.8028211018567,-2.61678216324287,1.29783158358099,2.11469455170827,2.41917318822782,-17.2662000137951,0.163744017993981,-3.85538288286249,-1.45435958121653,44.5378190950733,45.10199,44.68850,42.26986,43.46540,42.42352,42.34942
-1.0360721857159,0.237855862455567,3.72971695427655,-2.17973040111238,1.25566888642968,2.41917318822782,2.06018804640517,-34.7234362905693,0.192609093318228,-2.88971349371343,-1.9552790109246,44.860338006571,44.64622,45.12138,42.46464,43.07342,42.75009,42.26263
-0.151565919192422,-0.79367658639285,-1.46528727095651,-2.04908939923645,1.25005026281386,2.06018804640517,2.20370694384391,1.23429257087778,0.017748241768421,-3.94297470018538,-1.03122503676388,45.2013971243204,44.87745,44.82848,42.82392,43.31099,42.49940,41.70028
-0.083352898327652,-0.243360445600039,-2.91115293948166,-3.54098469898699,1.28664722865314,2.20370694384391,1.79468313459931,-24.3234028752985,0.090546725616183,-2.8736948692969,-1.20767944234576,45.5237464668116,44.09679,45.09556,42.88789,42.89897,41.63015,41.54967
-0.283257840347256,-0.378524510530909,-1.87123386687081,-2.57050412832837,1.30518977358323,1.79468313459931,2.03876055284835,-32.8503399472876,0.098452384029965,-2.01831987364686,-1.31857280780992,45.0755469613925,44.27269,44.48811,42.22354,43.47677,42.17727,42.27398
-0.642527355924129,-0.229738208973487,-0.264406866934968,-3.88879841815774,1.29200266770344,2.03876055284835,2.09088182663314,-36.3297816825032,0.06170499821429,-2.39475359326583,-0.949040996293795,44.1818435879448,44.44430,45.38660,42.74993,43.09807,42.71115,41.72772
-0.266953086477761,-0.096357027910756,-2.1697696140922,-2.64693029554157,1.27086819686705,2.09088182663314,2.05124812531301,-17.1439492046581,0.14115006219127,-4.22539869496287,-1.55193208650689,45.9647309210536,44.93558,44.78246,42.63238,43.30349,42.28624,42.22803
-0.095699284273677,0.65364949736679,-1.33698519322383,-2.28758581837925,1.30758949421875,2.05124812531301,2.01834035168745,-39.2580843614327,0.002763494773007,-1.37722986068847,-1.2701103862591,45.1673173347482,44.09816,44.95779,43.42872,43.27955,42.75240,41.29200
0.40156986313636,0.601428045607727,-1.46950016068474,-5.03591353366256,1.30321475005526,2.01834035168745,2.05477737768556,-28.5695023880196,0.056098251681678,-3.83574339306194,-1.09932279668429,44.3856062735983,44.33125,44.90453,43.11371,43.02225,41.54856,41.82570
0.238621776792038,0.60680249922966,-0.042008721366567,-2.8946784590986,1.29645254254598,2.05477737768556,2.1243455406296,-26.4939833754313,-0.037805381413726,-4.02750991085745,-0.843695844274057,45.6009728956867,44.44104,45.34227,43.12829,43.17504,42.34606,41.51603
0.228311590596852,0.064121117476472,0.393947109567616,-5.33572343717019,1.2896309996234,2.1243455406296,1.9935565044905,-43.4905351518218,0.061033583026462,-3.6943662221024,-1.7586407835818,46.1271047983648,44.33125,45.01199,42.77936,42.10240,42.01922,42.73611
-0.137371175647821,0.301829838346793,-0.041708982336965,-2.96662996409519,1.30323897388602,1.9935565044905,2.02472366491536,-30.1088712030744,0.035734681561716,1.66447002115531,-2.1215271655093,44.3502480183342,44.44104,44.20388,43.46437,42.55260,43.19707,41.45944
-0.007389965298741,-0.010310356935625,-1.10385817715177,-3.79813680334223,1.30595175473479,2.02472366491536,2.01254021759475,-55.4307858588787,0.075423726397489,-3.10280824640273,-1.47834486387178,45.2624510897304,44.88637,44.42333,42.66776,43.10894,42.01806,41.37077
-0.088254844458688,0.443020905579468,-0.421951532245057,-4.64067912425971,1.29667469664874,2.01254021759475,2.14056791379668,-18.4040846568396,0.080232085091851,-4.69781942615952,-2.01952690277922,45.2624510897304,44.30239,44.70367,43.06504,43.42597,41.72686,41.47399
0.18991307192448,0.641002284332815,-1.38527073731933,-3.26493941484933,1.27169354223634,2.14056791379668,2.11582393466756,-58.0999997376641,0.053344725396305,-3.62297589713538,-1.75546051525552,45.1958996524092,44.22117,45.16175,42.62014,42.34814,41.23371,41.72148
0.204299603489022,-0.783839211507517,-0.540239324188331,-5.0994122848804,1.29755156787051,2.11582393466756,2.41958892628135,-30.8917434258142,0.029959072527295,-1.87766122504076,-1.98324392280324,45.5403294747909,44.76188,44.19785,42.65596,42.67153,41.78927,41.44395
-0.483393669026294,0.440537653651892,0.265104771270757,-4.22608630699044,1.28701485563198,2.41958892628135,2.08323566368275,-34.4482423119049,0.143907725116824,-3.97069991246298,-2.0136315032235,44.6954816764902,45.09383,44.47436,42.77973,43.02249,42.62721,42.11013
0.289506627969034,-0.972950175400451,-2.69410687262395,-3.8232100015811,1.30408078915211,2.08323566368275,2.00753543907497,-42.4872740849102,0.086057472977347,-3.04830029110829,-1.45082214914197,44.4608978427566,44.44021,44.48945,43.13841,42.99758,41.27474,41.75123
-0.363824535335556,0.221739855935663,-0.539241625355482,-2.59804786889779,1.29231373486228,2.00753543907497,2.00411720943672,-22.4334433016511,0.07125809668712,-3.09259895045663,-1.47303716578549,45.2455126678141,44.54921,45.16544,43.29014,42.79588,41.97106,41.68625
-0.043336365329605,0.017028026161875,-2.77288590319096,-2.09131874472382,1.30339091706373,2.00411720943672,1.96045282598238,-38.9464437526186,0.066116003695353,-1.60276388004028,-1.5327520705766,45.0718820073061,44.65970,44.73836,42.56854,42.95531,42.12706,42.28107
-0.188728722929855,-0.484391705028397,-0.624213311096829,-2.5581719048433,1.30121722043102,1.96045282598238,2.07389449040799,-20.2530309695451,0.083039289542761,-1.6082989598608,-1.5291295058301,44.2600713879851,44.79900,44.70017,42.33321,42.97747,42.08910,40.65519
-0.237711415052219,0.199737101025508,-1.46385483921361,-3.7910849857584,1.30321595982061,2.07389449040799,2.00082507837273,-31.289826854698,0.164781256496221,-1.93608927915622,-1.63680907780836,44.7450747915821,44.18964,44.99169,42.37821,43.37527,,41.50676
0.026471437910943,-1.32528000980969,-2.1482372998989,-5.40025854650777,1.29632491651901,2.00082507837273,2.05800559331487,-55.6595136637622,0.110427176882864,-2.90785697823288,-1.34798652535835,44.9580858485211,44.25669,45.37277,41.91246,43.20201,,41.59405
-0.700085170928097,-0.090368904839322,-0.920053758110994,-3.54872421262112,1.30450476289039,2.05800559331487,2.06122021765784,-39.2544153061737,0.05576047749121,-2.41786690674258,-1.58482961834236,44.7355988996982,44.35819,44.99354,42.10484,42.73059,,41.85345
-0.224162605561403,-0.371601498434703,-3.06348829178636,-4.66613789727392,1.29606816851566,2.06122021765784,1.96934135507376,-19.7861953972669,0.033235419781134,-3.34604185022014,-1.53325486217318,44.9339931638312,44.91202,44.65862,42.66324,43.06928,,
-0.251283496775964,0.517775119396184,-1.70808685191459,,1.29688696065172,1.96934135507376,2.09662274185243,-28.4250768349643,0.124016012706251,-2.43320448843358,-0.816839606165801,44.7664128471124,45.05713,44.56841,42.58026,42.78089,,
0.100871753954519,0.802389312596073,-1.27706025213472,,1.29949073980615,2.09662274185243,1.99314372333269,-15.6648530247285,-0.069203659856731,-1.87774688845164,-1.42687167471498,45.3159703454569,44.56043,44.65633,42.28675,42.88707,,
0.242606679583215,0.534907395047877,-0.060036673257506,,1.31199311589409,1.99314372333269,2.071666664638,-46.5490022104718,0.088289258891551,-4.42664177354791,-1.35790277005287,45.1492191126554,44.78145,44.59963,42.41024,43.05763,,
0.0519963249843,-0.131334547570333,0.379893093729794,,1.27531415479218,2.071666664638,1.89928427979635,-39.4741917742673,0.070217347486747,-2.29697177644424,-1.61052705431007,44.5289167002777,44.77507,44.73006,42.71884,42.56775,,
-0.286555497305,-0.945727274862872,0.028178307207306,,1.30415681710097,1.89928427979635,2.15418773298163,-20.9226012537287,0.046739174371642,-4.68199669606431,-0.971040902226122,44.9561684304754,44.36424,44.47789,42.63816,42.90808,,
-0.210275520085296,-0.249960499655641,-1.2063606279632,,1.2646718122517,2.15418773298163,2.09733508358632,-36.3915660505137,0.003911999773205,-2.41531355767822,-1.74002407440069,43.1205739312058,44.17580,45.01247,42.27794,42.80545,,
-0.396755662069199,-0.526108505295201,-2.83345034439476,,1.30224186391395,2.09733508358632,2.0080239410239,-23.036193048876,0.056238598821848,-3.32455020475237,-1.49812609528473,44.4608978427566,44.40151,44.55196,42.67026,43.32544,,
-0.396755662069199,,-1.80082421532315,,1.30335734426673,2.0080239410239,2.09914872092632,-40.5124011483103,0.068905502232199,-3.90297876594156,-1.41677828021462,44.8208579894397,44.20654,44.98618,42.11144,42.78329,,
,,-2.21722435304256,,1.2892398508839,2.09914872092632,,-48.0125787673287,0.0930633854595,-2.72435975087047,-2.04771451504255,44.6618126855373,44.59746,45.06799,,42.81910,,
,,,,,,,,,-4.70796789907264,,44.4361626470408,44.17015,44.86777,,43.24706,,
,,,,,,,,,-3.19007942510193,,45.0043213737826,44.31297,44.71317,,43.23054,,
,,,,,,,,,-3.09867757334689,,45.3424226808222,44.52867,44.93590,,42.79880,,
,,,,,,,,,-1.86750091255834,,44.6253124509617,44.68251,44.57434,,43.06437,,
,,,,,,,,,-1.50980322622022,,43.7671558660822,,44.45962,,42.75987,,
,,,,,,,,,-1.6019502211781,,44.7134905430939,,45.73744,,42.79383,,
,,,,,,,,,-3.21338388966522,,45.5327543789925,,44.28572,,43.66837,,
,,,,,,,,,-4.71350636539307,,45.0293837776852,,0.01334,,42.68648,,
,,,,,,,,,-3.33848676910386,,45.170261715395,,44.39641,,42.38523,,
,,,,,,,,,-4.29462265729175,,44.5024271199844,,44.43794,,42.91559,,
,,,,,,,,,,,44.9503648543761,,44.40271,,43.06190,,
,,,,,,,,,,,44.5390760987928,,44.66232,,,,
,,,,,,,,,,,44.9547247909791,,,,,,
,,,,,,,,,,,44.8142475957319,,,,,,
,,,,,,,,,,,45.0086001717619,,,,,,
,,,,,,,,,,,44.4927603890268,,,,,,
